id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreemeasure_educationalmeasure_measuresystem,schoolorinstitution_degree_degreemeasure_educationalmeasure_measurevalue_stringvalue,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv44170.xml,analise e projetos de sistemas universidade paulista 2002  graduacao:,,,2002,,notknown,,,,2002,,,,,,graduacao,,deg-2,bachelors,bachelors,,,,universidade paulista
cv44170.xml,processamento de dados universidade mackenzie 1988 a 1992,,,1992,,,1988,,,1992,,,,,,,,deg-3,,,,,,universidade mackenzie
cv42588.xml,iesb - centro universitario brasilia - df psicologia periodo: 2013 a dezembro de 2017,,,,2017-12,,2013,,,,2017-12,psicologia,,,,,,deg-2,,,br,brasilia,df,iesb - centro universitario
cv42588.xml,faculdade jk - taguatinga -df 2005: 3 ano ou 6 semestre do curso de nutricao (trancada).  curso de capacitacao profissional - rotinas administrativas modulos: windows  word  excel  power point  internet  assistente administrativo  auxiliar departamento pessoal  auxiliar contabil - microlins - 144 hs  curso de informatica e internet - impacto informatica - 115 hs,,,2005,,notknown,,,,2005,,nutricao,,,,,,deg-4,,,br,taguatinga,df,faculdade jk
cv42588.xml,unifran - universidade de franca franca - sp periodo: 2003 e 2004,,,2004,,,2003,,,2004,,,,,,,,deg-3,,,br,franca,sp,unifran - universidade de franca
cv42588.xml,1o e 2o graus escola municipal engenheiro jorge oliva itau de minas - mg periodo: 1983 a 1989  curso superior,,,1989,,,1983,,,1989,,,,,,,,deg-1,,high school or equivalent,br,itau de minas,mg,escola municipal engenheiro jorge oliva
cv42588.xml,curso de divulgacao - cna (instituto cultural norte americano) - 4 hs curso de orientacao para o credito - sebrae - 16 hs curso de refletir e agir na educacao - distribuidora positivo - 7 hs curso de como administrar uma pequena empresa - sebrae - 15 hs treinamento em tecnica de merchandising - coca-cola - 2hs curso de familiarizacao em seguranca da aviacao civil - infraero - 6hs curso de controle de custos em restaurantes - celia silverio vaz - 12hs curso: excelencia em atendimento - maple leaf - consultoria e treinamento - 24hs curso: atualizacao em boas praticas de manipulacao - abrasel - 20hs curso: atendimento ao cliente - abrasel - 20hs curso: boas praticas em servico de alimentacao - anvisa - 12hs.,,,,,,,,,,,educacao,,,,,,deg-5,,,,,,instituto cultural norte americano
cv42588.xml,curso: politicas nacional de saude integral de lesbicas  gays  bissexuais  travestis e transexuais - una-sus - universidade aberta do sus - 45hs,,,,,,,,,,,,,,,,,deg-6,,,,,,politicas nacional de saude integral de lesbicas
cv42588.xml,curso: praticas psicologicas baseadas em evidencias - instituto walden4 - 6hs curso: i simposio de psico-oncologia da sbpo-df - 4 hs,,,,,,,,,,,4 hs,,,,df,,deg-7,doctorate,doctorate,,,,instituto walden4
cv42588.xml,curso: dialogando sobre a lei maria da penha - instituto legislativo brasileiro - 60hs curso: vi jornada de prevencao ao suicidio do df - fepecs - 12hs,,,,,,,,,,,fepecs,,,,df,,deg-8,doctorate,doctorate,,,,instituto legislativo brasileiro
cv42588.xml,curso: i jornada do centro-oeste de cuidados paliativos - ancp - academia nacional de cuidados paliativos - 8hs,,,,,,,,,,,,,,,,,deg-9,,,,,,i jornada do centro
cv44848.xml, ensino medio completo   cursando gestao em recursos humanos - anhanguera   experiencia com  pacote office e word   experiencia com microvix ;   conhecimento em pabx   habilitacao 'b',,,,,,,,,,,gestao,,,,ensino medio completo,false,deg-1,ensino medio completo,some high school or equivalent,,,,
cv45459.xml,   pos- graduacao em gestao de recursos humanos  uninter 03/2018 -   03/2020,,,,2020-03,,,2018-03,,,,gestao de recursos humanos,,,,pos- graduacao em gestao de recursos humanos,false,deg-2,bachelors,bachelors,,,,uninter
cv45459.xml,   curso extra-curricular / profissionalizante em psicologia organizacional recrutamento e selecao  portal da educacao em minas gerais: 06/2015 -   08/2015     ensino superior em psicologia  universidade de uberaba em minas,,,,2015-08,,,2015-06,,,2015-08,profissionalizante,,,,ensino superior,,deg-1,ensino superior,some college,,,,universidade de uberaba em minas
cv43053.xml, ensino superior: uninove analise e desenvolvimento de sistemas.,,,,,,,,,,,,,,,ensino superior,,deg-1,ensino superior,some college,,,,uninove analise e desenvolvimento de sistemas
cv44176.xml,05/2013 - 01/2017 salvador / ba universidade catolica do salvador,,,,2017-01,,,2013-05,,,2017-01,,,,,,,deg-1,,,br,salvador,ba,universidade catolica do salvador
cv44176.xml,projeto cotacao: 2006 - 2012 salvador / ba - analise e coleta de requisitos para criacao de uma plataforma web de cotacao de precos de itens medico-hospitalares. - criacao de documentacao tecnica. - trabalho individual. idiomas projeto medico: - desenvolvimento de software web para gestao de clinicas ingles tecnico medicas e hospitais  modularizado em call center  recepcao  leitura e escrita. consultorio  financeiro  faturamento e suprimento. - tecnologias mvc  json  nhibernate  c#  crystal reports  sql server. competencias - analise e coleta de requisitos. - criacao de documentacao tecnica. - formato scrum. requisitos de softwares - trabalho em equipe. gestao de requisitos  uml  coleta  analise e producao de documentacao. projeto nota fiscal eletronica: - desenvolvimento de web service para prover o servico de desenvolvimento web geracao de nf-e e nfs-e em qualquer plataforma web. microsoft visual studio  c#  mvc  nhibernate  json  - tecnologias: web service  windows service  c#  crystal linq  entity  asp.net  vb.net  web api  web service. reports  sql server. - estudo dos manuais de integracao dos portais das secretarias das fazendas estaduais e municipais  provendo a atualizacao controle de versao das versoes das notas fiscais (modelos e legislacoes). git hub  team foundation server. - modelagem e criacao do banco de dados. - criacao de manual do usuario para o uso do web service. banco de dados - trabalho individual. modelagem e criacao via microsoft sql server.,,,2012,,,2006,,,2012,,projeto medico,,,,,,deg-2,,,br,salvador,ba,nf
cv45334.xml,graduacao: psicologia - universidade paulista unip - 12/2017,,,,2017-12,notknown,,,,,2017-12,psicologia,,,,graduacao,,deg-1,bachelors,bachelors,,,,universidade paulista unip
cv44457.xml, universidade catolica de brasilia analise e desenvolvimento de sistemas cursando 2018 - 2021,,,2021,,,2018,,,,,,,,,,false,deg-2,,,,,,universidade catolica de brasilia
cv44457.xml, colegio reacao ii - ensino medio completo 2011 - 2013,,,2013,,,2011,,,2013,,,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,colegio reacao ii
cv44195.xml,termino: dezembro/1989  o   engenharia eletrica (faculdade de engenharia industrial - fei),,,,1989-12,notknown,,,,,1989-12,engenharia eletrica,,,,,,deg-2,,,,,,faculdade de engenharia industrial - fei
cv44195.xml,o   administracao de empresas (faculdades integradas santana) inicio: janeiro/1986,,,,1986-01,notknown,,,,,1986-01,administracao de empresas,,,,,,deg-1,,,,,,faculdades integradas santana
cv45018.xml,mestrado em computacao - concluido em 09/2017 universidade de brasilia unb,,,,2017-09,notknown,,,,,2017-09,computacao,,,,mestrado em computacao,true,deg-3,mestrado em computacao,masters,,,,universidade de brasilia unb
cv45018.xml,administracao - concluido em 12/2009 universidade de brasilia unb,,,,2009-12,notknown,,,,,2009-12,administracao,,,,,true,deg-2,,,,,,universidade de brasilia unb
cv45018.xml,ciencia da computacao - concluido em 12/2004 universidade de brasilia unb,,,,2004-12,notknown,,,,,2004-12,ciencia da computacao,,,,,true,deg-1,,,,,,universidade de brasilia unb
cv43045.xml,bacharel  em  psicologia  pela universidade   catolica de brasilia em 2016 (ucb). atualmente cursando,,,2016,,notknown,,,,,,psicologia,,,,bacharel,false,deg-1,bachelors,bachelors,,,,catolica de brasilia
cv43045.xml,pos  graduacao   em terapia analitico comportamental infantil pelo instituto brasiliense de analise do comportamento (ibac).,,,,,,,,,,,,,,,graduacao,,deg-2,bachelors,bachelors,,,,instituto brasiliense de analise do comportamento
cv42825.xml,bacharel em sistemas de informacao  universidade santa cecilia - 2012/2015.,,,2015,,,2012,,,2015,,sistemas de informacao,,,,bacharel em sistemas de informacao,,deg-1,bachelors,bachelors,,,,universidade santa cecilia
cv44235.xml, administracao de empresas (1981 - fmu) e pos-graduado em gestao de projetos pmi (2003 - fiap) ;   certificado scrum study-sfc. preparando para as certificacoes: sm-csm  agile coach e po ;,,,,,,,,,,,administracao de empresas,,,,,,deg-1,,,,,,fmu
cv42502.xml, superior em gestao de recursos humanos - faculdade jk asa norte,,,,,,,,,,,gestao,,,,,,deg-1,,,,,,faculdade jk asa norte
cv45073.xml,ensino superior completo (1/2014) bacharelado em administracao faculdade fortium,,,,2014-01,notknown,,,,,2014-01,administracao,,,,ensino superior,true,deg-1,ensino superior,some college,,,,faculdade fortium
cv42127.xml,nivel: graduacao em administracao de empresas faculdade jk- gama- df,,,,,,,,,,,administracao de empresas,,,,graduacao em administracao de empresas,,deg-1,bachelors,bachelors,,,,faculdade jk- gama
cv41853.xml,jul/02 - jun/06 universidade catolica de brasilia bacharel em sistemas de informacao,,,,2006-06,,,2002-07,,,2006-06,sistemas de informacao,,,,bacharel em sistemas de informacao,,deg-1,bachelors,bachelors,,,,universidade catolica de brasilia
cv43004.xml,tecnologia em analise e desenvolvimento de sistemas  cursando faculdade projecao ingles: tecnico,,,,,,,,,,,tecnologia,,,,,false,deg-1,,,,,,faculdade projecao
cv42559.xml,psicologia - universidade metodista de sao paulo. conclusao: 2018,,,2018,,notknown,,,,,,psicologia,,,,,false,deg-1,,,br,sao paulo,,universidade metodista de sao paulo
cv44833.xml,puc minas - mba em gestao de pessoas -  04/2018.,,,,2018-04,notknown,,,,,2018-04,gestao de pessoas,,,,mba,,deg-1,mba,mba,,,,puc minas
cv44833.xml,universidade anhanguera de osasco - graduacao tecnologica em gestao de recursos humanos - conclusao 2013.,,,2013,,notknown,,,,2013,,tecnologica,,,,graduacao,,deg-2,bachelors,bachelors,,,,universidade anhanguera de osasco
cv40356.xml, superior completo - gestao em recursos humanos unip - 2013,,,2013,,notknown,,,,2013,,,,,,,true,deg-1,,,,,,gestao em recursos humanos unip
cv43028.xml,pos-graduacao: governanca em tecnologia da informacao universidade nove de julho conclusao: 04/2018,,,,2018-04,notknown,,,,,2018-04,governanca,,,,pos-graduacao,,deg-1,masters,masters,,,,universidade nove de julho
cv43028.xml,graduacao: redes de computadores universidade nove de julho conclusao: 12/2016,,,,2016-12,notknown,,,,,2016-12,,,,,graduacao,,deg-2,bachelors,bachelors,,,,universidade nove de julho
cv45614.xml,graduacao em psicologia. unifenas  concluida em 2017.,,,2017,,notknown,,,,2017,,psicologia,,,,graduacao em psicologia,true,deg-1,bachelors,bachelors,,,,unifenas
cv2567.xml,   graduacao em analise e desenvolvimento de sistemas. uniceub,,,,,,,,,,,desenvolvimento de sistemas,,,,graduacao em analise e desenvolvimento de sistemas,,deg-1,bachelors,bachelors,,,,uniceub
cv43397.xml,graduada em sistemas de informacao- faculdade fortium  pos graduacao - mba em gestao de ti no servico publico   certificacoes ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~   0017- ibm maximo foundations of tivoli process automation engine v7.0  0015- ibm maximo asset management v 7.1 implementation v.7.0  0839- rup- rational unified process v7.0  csm - scrum master (scrum alliance) - id: 000756221,,,,,,,,,,,gestao de ti,,,,mba,,deg-1,mba,mba,,,,faculdade fortium
cv42512.xml,faculdade aiec bacharel em administracao,,,,,,,,,,,administracao,,,,bacharel em administracao,,deg-1,bachelors,bachelors,,,,faculdade aiec
cv42512.xml,instituto federal de brasilia tecnico em logistica   administracao financeira (fercomercio) atendimento ao cliente (fercomercio) sistema de qualidade de gestao iso 9001 (searchtecnologia) auditor interno da qualidade (search tecnologia) contabilidade financeira e gerencial (catho),,,,,,,,,,,tecnico,,,,,,deg-2,,,,,,instituto federal de brasilia
cv45148.xml,cep- centro de educacao profissional de itajuba formacao: tecnico em rh - cursando - previsao de termino dezembro de 2018.,,,,2018-12,notknown,,,,,,,,,,,false,deg-1,,,,,,centro de educacao profissional de itajuba
cv45148.xml,facesm - faculdade de ciencias socias aplicadas do sul de minas - 04/02/2008 a 20/07/2009 formacao- mba em controladoria.,2009-07-20,,,,2008-02-04,,,2009-07-20,,,controladoria,,,,mba,,deg-3,mba,mba,,,,facesm - faculdade de ciencias socias aplicadas do sul de minas
cv45148.xml,facesm - faculdade de ciencias socias aplicadas do sul de minas - 04/02/2002 a 15/12/2006 formacao-bacharel em ciencias economicas.,2006-12-15,,,,2002-02-04,,,2006-12-15,,,ciencias economicas,,,,bacharel em ciencias economicas,,deg-4,bachelors,bachelors,,,,facesm - faculdade de ciencias socias aplicadas do sul de minas
cv45148.xml,cep- centro de educacao profissional de itajuba formacao: tecnico em administracao,,,,,,,,,,,tecnico,,,,,,deg-2,,,,,,centro de educacao profissional de itajuba
cv44532.xml,tecnico em logistica - senac/df,,,,,,,,,,,tecnico,,,,df,,deg-1,doctorate,doctorate,,,,senac
cv44532.xml,- tecnologo em gestao de rh - universidade anhanguera de brasilia,,,,,,,,,,,gestao,,,,,,deg-2,,,,,,rh - universidade anhanguera de brasilia
cv44532.xml,- pos graduando de psicologia organizacional - faveni,,,,,,,,,,,pos graduando de psicologia organizacional,,,,,,deg-3,,,,,,faveni
cv44532.xml,- graduando de administracao - fam,,,,,,,,,,,graduando de administracao,,,,,,deg-4,,,,,,fam
cv44532.xml,- psicologia - universidade anhanguera de brasilia - trancado  aperfeicoamentos na area de gestao de pessoas / rh   - assistente de recursos humanos - pronatec - auxiliar de recursos humanos - pronatec - recursos humanos - fundamentos e processos de gestao de rh - esc. trabalhador ead - elaboracao de folha de pagamento de empresas - esc. trabalhador ead,,,,,,,,,,,psicologia,,,,,,deg-5,,,,,,universidade anhanguera de brasilia
cv42808.xml,pos-graduado em engenharia de software (universidade cidade de sao paulo - 2014),,,2014,,notknown,,,,2014,,pos-graduado,,,,,,deg-1,,,br,sao paulo,,universidade cidade de sao paulo
cv42808.xml,- graduado em ciencia da computacao (universidade cidade de sao paulo - 2012),,,2012,,notknown,,,,2012,,graduado,,,,,,deg-2,,,br,sao paulo,,universidade cidade de sao paulo
cv44198.xml,graduacao em engenharia metalurgica - faap.,,,,,,,,,,,engenharia metalurgica,,,,graduacao em engenharia metalurgica,,deg-1,bachelors,bachelors,,,,faap
cv44198.xml,pos-graduacao em analise de sistemas - faap. qualificacoes e realizacoes  experiencia em levantamento de requisitos  analise e funcionalidades.  mapeamento de processos e entendimento de escopo.  elaboracao de plano de implantacao  parametrizacao e modelagem de dados.  criacao de cronogramas  backlogs  monitoramento de prazos atraves de linha do tempo e status reports para todos interessados.  elaboracao de especificacao funcional  tecnica e documentacao de sistemas.  validacao de roteiro  cenario e plano de testes.  conhecimentos e pratica em metodologia tradicional e agil scrum.  conhecimentos tecnicos em banco de dados  linguagens de desenvolvimento e ferramentas de analise.  lideranca em projetos de ti em ambientes de homologacao e desenvolvimento  para a producao.  experiencia em bancos  em telecom  em varejo e logistica  nas plataformas alta  baixa e aplicativos moveis.,,,,,,,,,,,banco,,,lideranca,pos-graduacao em analise de sistemas,,deg-2,masters,masters,,,,faap
cv41763.xml,.   pos graduacao: mba - direito digital candido mendes - cursando 1o semestre.  .   graduacao: ciencias da computacao - dezembro/2007. unip brasilia.,,,,2007-12,notknown,,,,,,direito digital,,,,mba,false,deg-1,mba,mba,,,,unip brasilia
cv41763.xml,.   graduacao: direito. estacio - cursando 5o semestre.,,,,,,,,,,,direito,,,,graduacao,false,deg-2,bachelors,bachelors,,,,
cv45130.xml,tecnologia em gestao de recursos humanos - 02/2015 a 12/2016 universidade nove de julho - campus vila prudente,,,,2016-12,,,2015-02,,,2016-12,tecnologia,,,,,,deg-1,,,,,,universidade nove de julho
cv44196.xml,unitau - universidade de taubate - tecnologia em processamento de dados - ano de conclusao: 1989.,,,1989,,notknown,,,,1989,,tecnologia,,,,,,deg-1,,,,,,unitau - universidade de taubate
cv44320.xml,   tecnico em informatica - etb - escola tecnica de brasilia - concluido em 2015      ensino medio - ced 104 recanto das emas - brasilia - df,,,2015,,notknown,,,,2015,,,,,,ensino medio,true,deg-1,ensino medio,high school or equivalent,br,brasilia,df,escola tecnica de brasilia
cv44320.xml,concluido em 2014      sistemas de informacao - estacio facitec cursando,,,2014,,notknown,,,,,,,,,,,false,deg-2,,,,,,estacio facitec
cv43178.xml,graduacao: superior completo: - administracao de empresas - tecnologo processamento de dados  disponibilidade imediata *** estarei a disposicao. abril / 2018.,,,,2018-04,notknown,,,,,2018-04,administracao de empresas,,,,graduacao,true,deg-1,bachelors,bachelors,,,,
cv39960.xml,instituicao: centro universitario do distrito federal (udf) conclusao: 06/2017  conhecimentos: ingles (basico)  espanhol(basico),,,,2017-06,notknown,,,,,2017-06,,,,,,,deg-2,,,,,,centro universitario do distrito federal (udf)
cv39960.xml,ensino medio completo instituicao: centro educacional 03 do guara ii conclusao: 12/2012  nivel superior curso: sistemas da informacao,,,,2012-12,notknown,,,,,2012-12,instituicao,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,centro educacional
