id,traininghistory_text,traininghistory_training_description,traininghistory_training_enddate_anydate,traininghistory_training_enddate_stringdate,traininghistory_training_enddate_year,traininghistory_training_enddate_yearmonth,traininghistory_training_entity,traininghistory_training_qualifications_qualification,traininghistory_training_startdate_anydate,traininghistory_training_startdate_stringdate,traininghistory_training_startdate_year,traininghistory_training_startdate_yearmonth,traininghistory_training_type
cv42954.xml,treinamento interativo em multimidia ( 2004 ) certificado dreamweaver mx  curso de asp ( 2001 ) escola jtss sistemas & servicos - sao jose dos campos - sp certificado asp - active server pages  curso de hard ware ( 1995 ) escola macro valle informatica - sao jose dos campos - sp certificado hardware  curso de ms-dos ( 1995 ) escola olivetti - jacarei - sp certificado ms-dos  sites  desenvolvidos  http://www.bussolagovernanca.com.br  http://www.bellesarts.com.br  http://www.hkvale.com.br  http://www.portalafro.com.br  http://www.eletrorf.com.br  http://www.triademusic.com.br  http://www.tijobs.com.br  http://www.all-mex.com.br  http://www.maquetedeaviao.com.br  http://www.winnerschoolsp.com.br  http://www.prospetica.com.br  http://www.goldenpages.com.br  http://www.mabblocadora.com.br  http://www.mundialmicro.com.br  http://www.biefeseguros.com.br  http://www.helioseguranca.com.br  http://www.andrebarrosimoveis.com.br  http://www.instaclick.net.br  http://www.informatrans.com.br  http://www.acquazubom.com.br  http://www.ottosseguros.com.br  http://www.floriculturavaledasflores.com.br  http://www.minhacaixamagica.com.br  http://www.revistaurbanova.com.br  http://www.nfotos.com.br  http://www.acidadeemimoveis.com.br - em construcao  http://www.campodasoliveiras.com.br ,http://www.campodasoliveiras.com.br,,,1995,,escola olivetti,,,,,,unknown
cv44988.xml,.   recursos humanos - fgv - fundacao getulio vargas .   atendimento a clientes- sebrae-ce .   gestao de cargos e estrategia de remuneracao - catho educacao executiva. .   gestao de cargos e salarios e remuneracao - rh em acao consultoria e treinamento. .   administracao de cargos  salarios e carreira- idepro -sao paulo .   curso de grafologia- centro de estudos grafologicos- sao paulo - sp .   gestao por competencias pela ancorarh - sao paulo-sp .   analise e planejamento financeiro  marketing  vendas - sebrae/senac .   analise da pratica profissional - apporte (curso totalmente voltado para area comportamental com duracao de 1 ano) .   palestras e cursos de curta duracao para aperfeicoamento e reciclagem.,palestras e cursos de curta duracao para aperfeicoamento e reciclagem,,,,,senac,,,,,,unknown
cv44785.xml,"""a pessoa com deficiencia: lei brasileira de inclusao sustentabilidade das organizacoes da sociedade civil e mercado de trabalho""  puc sao paulo. (09/2017)   seminario ""as novas leis trabalhistas e terceirizacao de mao de obra""  ciee. (09/2017)   palestra ""a lideranca sob nova perspectiva sustentavel: espiritualidade""  ciee. (12/2017) ","palestra ""a lideranca sob nova perspectiva sustentavel: espiritualidade""  ciee. (12/2017)",,,,2017-12,"sociedade civil e mercado de trabalho""  puc sao paulo",,,,,,unknown
cv41777.xml,db2 fundamental for developers local: sicoob confederacao carga horaria: 30h basic java local: sicoob confederacao carga horaria: 30h java enterprise local: sicoob confederacao carga horaria: 30h java framework local: sicoob confederacao carga horaria: 20h software security local: sicoob confederacao carga horaria: 30h,carga horaria: 30h,,,,,carga horaria,,,,,,unknown
cv45186.xml,curso de audiencia trabalhista - tecnica e posturas do advogado - legale cursos juridicos - concluido em setembro/2009 * curso de execucao trabalhista - legale cursos juridicos - concluido em agosto/2008 * curso de recursos trabalhistas - teoria e pratica - legale cursos juridicos - concluido em agosto/2009 * curso sobre pcd - contratacao legal e cumprimento de quotas * curso sobre aprendizagem legal - contratacao e cumprimento de quotas x cbo * curso sobre terceirizacao sem fraude - b2g treinamento - abril/2012 * curso de direito imobiliario - outubro/2013 * andt - associacao nacional direito do trabalho - relacoes de trabalho autonomo e novas formas de trabalho - outubro/2013 * atualizacao da legislacao trabalhista - lei 13467.2017 * compliance e gestao de pessoas - maio/2018   aperfeicoamento: ,aperfeicoamento,,,,2018-05,andt - associacao nacional direito do trabalho,,,,,,unknown
cv43242.xml,2006  - php developer - especializa 2013 - google android - especializa   2015 - analise e desenvolvimento de sistemas pela anhanguera taboao da serra (em andamento). ,2015 - analise e desenvolvimento de sistemas pela anhanguera taboao da serra (em andamento),,,2015,,,,,,,,unknown
cv43069.xml,   montagem e configuracao de micro.    treinamento de transicao do ad do windows server 2003 para2012.    treinamento de transicao de exchange server 2003 para 2010.    ca productivity accelerator.,ca productivity accelerator,,,2010,,,,,,,,unknown
cv39632.xml,web design  2006 - 2007,web design  2006 - 2007,,,2007,,,,,,2006,,unknown
cv43980.xml,  6231b - maintaining a microsoft sql server 2008 database  40h - heptanovintec   6232b - implementing a microsoft sql server 2008 database  40h - heptanovintec   fj11 - java e orientacao a objetos  40h - caelum ensino e inovacao   fj21 - java para desenvolvimento web  40h - caelum ensino e inovacao   itil v3 foundation  24h - tiexames   fundamentos de governanca de ti com base no cobit 4.1  16h - tiexames   fundamentos do bpm (business process management)  24h - tiexames   fundamentos gerenciamento de projetos com base no pmbok 4a ed.  16h - tiexames   webdesigner  80h - senac   php desenvolvimento web  40h - training tecnologia   linux (administracao/redes/servidores)  108h - training tecnologia   logica de programacao  40h - senac   linguagem de programacao delphi  100h - senac   delphi avancado  40h - sbs informatica   desenvolvimento de aplicacoes em delphi  40h - borland   criacao de componentes vcl  40h - borland   pratica em desenvolvimento de sistemas  80h - bluestar treinamentos,pratica em desenvolvimento de sistemas  80h - bluestar treinamentos,,,,,delphi avancado  40h - sbs informatica,itil v3,,,,,unknown
cv45262.xml, administracao & logistica  secretariado executivo  redacao empresarial  departamento pessoal  curso basico de informatica,curso basico de informatica,,,,,redacao empresarial,,,,,,unknown
cv42224.xml,introducao a psicologia organizacional- prime cursos- (concluido)- janeiro/ 2018 ingles - intermediario - trancado espanhol - intermediario - trancado excel avancado- prepara cursos- (concluido) junho/2016 administracao do tempo- prime cursos- (concluido) 2015 recepcionista- prime cursos-(concluido) 2015 secretariado- prime cursos- (concluido) 2015 assistente administrativo- prime cursos- (concluido) 2015 recepcionista basico- ead- setrab- (concluido) 2011 informatica - new value informatica- (concluido) 2008 web designer - net tree informatica-(concluido) 2008 informatica - informatica americana- (concluido) 2005 ,informatica - informatica americana- (concluido) 2005,,,2005,2016-06,informatica - informatica americana,,,,,,unknown
cv42396.xml,gerenciamento de projetos: teoria e pratica - projectlab - 2016 orientacao a objetos e uml - 2008 casos de uso - 2012 formacao mcad.net - instituto infnet - 2007 ,formacao mcad.net - instituto infnet - 2007,,,2007,,instituto infnet,mcad,,,,,unknown
cv44407.xml,udemy - 04/2018 curso desenvolvimento web moderno - curso de desenvolvimento web construindo aplicacao com as principais tecnologias do mercado: javascript  node  html  css  gulp  webpack  jquery  bootstrap  react  vuejs  expressjs  mysql e mongodb.  fiap -  2017 - scrum aplicar o framework scrum na pratica envolvendo o product owner e o time scrum. experiencia no framework scrum para diversos projetos. compreender e aplicar uma sprint  product backlog  reunioes diarias  reuniao de planejamento.  fiap -  2017 -scrum master auxiliar e garantir que o time scrum adere as praticas e regras do scrum ajudando nas interacoes entre o product owner e o time scrum a maximizar o valor de cada entrega dentro do framework scrum.  iai? instituto de artes interativas - 2016 html 5  css 3  javascript e jquery.  ux e ui -  2015 a experiencia do usuario (ux) concentra-se em ter uma profunda compreensao dos usuarios  o que eles precisam  o que eles valorizam  suas habilidades  e tambem as suas limitacoes.  iphone & android -  2015 aplicativos para dispositivos moveis com ios ou android com o html5 usando padroes web de codigo aberto para desenhar e construir aplicacoes que podem ser adaptados para qualquer dispositivo. empacotar com recursos nativos em 7 plataformas diferentes utilizando o phonegap.   professional scrum master - licenca professional scrum master i. https://www.scrum.org/user/310771 ,professional scrum master - licenca professional scrum master i. https://www.scrum.org/user/310771,1971-07-31,,2015,2018-04,ux e ui,,,,,,unknown
cv45439.xml, auxiliar de escritorio - qualifica mais brasilia - gdf - 10/2016 - 160 horas  assistente administrativo - qualifica mais brasilia - gdf - 07/2016 - 160 horas  coordenacao e desenvolvimento - treinamento lideranca  comportamento etico - faculdade jk - tres horas de duracao - 2015. informacoes adicionais  competente  responsavel  etico  dinamico  comunicativo  agil.  tenho grande facilidade em aprender vontade de crescimento profissional.,vontade de crescimento profissional,,,2015,2016-07,faculdade jk,,,,,,unknown
cv42504.xml,  curso superior de analise e desenvolvimento de sistema. (cursando),curso superior de analise e desenvolvimento de sistema. (cursando),,,,,,,,,,,unknown
cv41598.xml,administrador de redes linux - senai carreira: desenvolvedor java web - caelum carreira: desenvolvedor java web enterprise - caelum carreira: avancando na plataforma java - caelum carreira: expert em orientacao a objetos com java- caelum carreira: engenheiro devops - caelum learn angular 2 from beginner to advanced - udemy react + redux: fundamentos e duas apps do absoluto zero! - udemy brasilia  marco de 2018.,brasilia  marco de 2018,,current,,2018-03,senai,,,,,,unknown
cv43999.xml,/ congressos  participacao no curso da enap (escola nacional de administracao publica) de lideranca em tecnologia da informacao e comunicacoes  participante do 3o forum ibgp (instituto brasileiro de governanca publica) de tecnologia da informacao  palestrante do 4o congresso de gerenciamento de projetos da amazonia  participante do 16a congresso internacional de gerencia de projetos  participante do 13a congresso internacional de gerencia de projetos 2 telefones: (61)9333-7760 https://www.linkedin.com/in/agenor-vicente-da-silveira-filho-a3a3a634/ e-mail: agenor.silveira@gmail.com nascimento: 23/03/1976 agenor vicente da silveira filho  pmp  participante do 11a congresso internacional de gerencia de projetos  metodologia agil - scrum - curso online  apf - fatto - preparatorio para certificacao cfps - 96 horas,apf - fatto - preparatorio para certificacao cfps - 96 horas,1976-03-23,,,,11a congresso internacional de gerencia de projetos,cfps,,,,,unknown
cv45529.xml, automacao do zero (qa faixa preta) - (30 horas) - qa ninja - em andamento  modulo zero: ruby for test e tdd - concluido.  modulo web 1: automacao bdd  ruby  capybara  selenium webdriver  cucumber - concluido.  modulo web 2: automacao avancada  page objects - concluido.  modulo db: mongo db - concluido.  modulo mobile 1: automacao mobile com appium - concluido.  modulo mobile 2: automacao mobile avancada  bdd  ruby e cucumber - concluido.  modulo api 1: automacao de api com ruby  httparty  rspec - em andamento  modulo entrega continua: docker  jenkins  git  reports - em andamento.  agilidade em seu projeto - (8 horas) -  alura caelum - jan/2018.  metodos ageis: introducao - (8 horas) -  alura caelum - jan/2018.  scrum master - (16 horas) - gft - fev/2016  selenium webdrive e java - (10 horas) - alura caelum - set/2015.  treinamento de ctfl - (40 horas) - ti exames - ago/2014.  mainframe - (360 horas) - capgemini - ago/2011.  introducao a apf - (10 horas) - capgemini - fev/2012. ,introducao a apf - (10 horas) - capgemini - fev/2012,,,,2012-02,,,,,,,unknown
cv42086.xml,  praticas contabeis - vellux tecnologia   curso e-social (sistema de escrituracao fiscal digital das obrigacoes fiscais  previdenciarias e trabalhistas) - iob folhamatic   excel 2010 basico e intermediario - eibnet   excel 2010 avancado - eibnet   implantacao epr - sankhya,implantacao epr - sankhya,,,,,praticas contabeis - vellux tecnologia,,,,,,unknown
cv42939.xml,java intermediario - treinaweb 2018 - cursando laravel 5.5 - especializa ti 2017 - concluido mvc com php orientado a objetos - treinaweb 2013 - concluido gestao empresarial - ibfe 2003 - concluido. (marketing / telemarketing / secretariado / departamento pessoal (rh) / credito e cobranca / contabilidade / administracao) ,gestao empresarial - ibfe 2003 - concluido. (marketing / telemarketing / secretariado / departamento pessoal (rh) / credito e cobranca / contabilidade / administracao),,,2003,,gestao empresarial,,,,,,unknown
cv45522.xml,microsoft project 2016 - devcursos (2018)  fundamentos do scrum - tiexames (2017)  itil foundation - tiexames (2017)  gerenciamento de projetos  -  projectlab (2014)  gerencia de requisitos - t2m - test to market (2012)  mentoring de teste de software  -  iteste (2012)  contagens de software utilizando apf - puc/rj (2011)  metodos ageis (scrum) - puc/rj (2011)  introducao ao mps.br (c1 - mps.br) - softex (2011) ,introducao ao mps.br (c1 - mps.br) - softex (2011),,,2011,,itil foundation,,,,2016,,unknown
cv45088.xml,"preparatorio para certificacao pmi tiexames ap&td - analise de problemas e tomadas de decisoes. parker hannifin treinamento interno femea - analise de modo e efeito da falha. parker hannifin treinamento interno c.e.p - controle estatistico do processo. parker hannifin nivel basico c.e.p - controle estatistico do processo. escola senai - ""ary torres"" nivel avancado. nao conformidade e acoes corretivas e preventivas. abs - group services aplicacao para sistema iso 9000 e qs 9000 introducao a gestao de projetos. universidade nove de julho 3 microsoft ms - project. universidade nove de julho formacao de auditor interno iso 9000:2008 / auditor interno iso 14001. comexito consultorias interpretacao das normas nbr iso 9001:2008 / nbr iso 14001. comexito consultorias masp - metodo de analise e solucoes de problema. comexito consultorias ferramentas da qualidade comexito consultorias revisao iso 9001:2008 comexito consultorias itil v3 foundation ti exames gorvernanca de ti com cobit 4.1 ti exames microsoft dynamics ax 2012 - process manufacturing production and logistics. microsoft  licenca mc id 9339081 *em processo de certificacao pmi.",em processo de certificacao pmi,,,2012,,microsoft dynamics ax,,,,,,unknown
